fincode,invdate,percent_aum,schemecode
1133359,2026-05-31,0.19,2060
1133360,2026-05-31,0.19,2060
1133707,2026-05-31,0.19,2060
1132453,2026-05-31,0.12,2060
1133177,2026-05-31,0.12,2060
1133176,2026-05-31,0.12,2060
1130690,2026-05-31,0.12,2060
1129161,2026-05-31,0.12,2060
1133361,2026-05-31,0.12,2060
1133346,2026-05-31,0.12,2060
1134233,2026-05-31,0.12,2060
1134522,2026-05-31,0.12,2060
1133091,2026-05-31,3.75,2060
1133730,2026-05-31,1.74,2060
1134205,2026-05-31,1.73,2060
1134392,2026-05-31,1.23,2060
1133737,2026-05-31,1.12,2060
1133092,2026-05-31,0.94,2060
1129364,2026-05-31,0.63,2060
1132092,2026-05-31,0.50,2060
1037453,2026-05-31,1.77,2774
1057468,2026-05-31,0.29,2774
1108174,2026-05-31,0.15,2774
1123928,2026-05-31,0.15,2774
1058734,2026-05-31,0.07,2774
1133462,2026-05-31,4.14,2774
1133463,2026-05-31,2.73,2774
1134389,2026-05-31,1.43,2774
1130273,2026-05-31,1.42,2774
1132870,2026-05-31,1.37,2774
1133439,2026-05-31,1.37,2774
1133416,2026-05-31,1.37,2774
1133831,2026-05-31,1.35,2774
1133503,2026-05-31,1.30,2774
1133923,2026-05-31,1.00,2774
1133301,2026-05-31,0.96,2774
1133745,2026-05-31,0.83,2774
1132886,2026-05-31,0.82,2774
1134308,2026-05-31,0.72,2774
1134206,2026-05-31,0.71,2774
1133152,2026-05-31,0.68,2774
1134309,2026-05-31,0.58,2774
1130577,2026-05-31,0.57,2774
1133924,2026-05-31,0.57,2774
1132887,2026-05-31,0.55,2774
1128766,2026-05-31,0.47,2774
1133202,2026-05-31,0.41,2774
1133464,2026-05-31,0.41,2774
1129636,2026-05-31,0.29,2774
1132468,2026-05-31,4.14,2774
1133138,2026-05-31,4.12,2774
1133444,2026-05-31,4.11,2774
1132950,2026-05-31,3.99,2774
1132475,2026-05-31,2.77,2774
1133279,2026-05-31,2.75,2774
1133100,2026-05-31,2.75,2774
1132672,2026-05-31,2.34,2774
1133164,2026-05-31,2.20,2774
1133131,2026-05-31,2.20,2774
1133195,2026-05-31,2.07,2774
1133406,2026-05-31,1.92,2774
1133468,2026-05-31,1.64,2774
1132582,2026-05-31,1.38,2774
1132911,2026-05-31,1.37,2774
1133280,2026-05-31,1.37,2774
1133135,2026-05-31,1.37,2774
1133101,2026-05-31,1.37,2774
1132505,2026-05-31,1.24,2774
1132768,2026-05-31,1.10,2774
1133434,2026-05-31,1.03,2774
1132888,2026-05-31,0.82,2774
1133224,2026-05-31,0.69,2774
1133256,2026-05-31,0.69,2774
1130571,2026-05-31,0.64,2774
1132290,2026-05-31,0.62,2774
1132807,2026-05-31,0.62,2774
1130572,2026-05-31,0.57,2774
1132186,2026-05-31,0.55,2774
1132287,2026-05-31,0.55,2774
1133467,2026-05-31,0.55,2774
1133543,2026-05-31,0.55,2774
1128941,2026-05-31,0.36,2774
1132187,2026-05-31,0.33,2774
1132654,2026-05-31,0.33,2774
1133302,2026-05-31,0.27,2774
1133450,2026-05-31,0.21,2774
1133107,2026-05-31,3.62,2774
1133075,2026-05-31,2.78,2774
1132846,2026-05-31,2.09,2774
1107356,2026-05-31,0.53,2774
1113572,2026-05-31,0.68,3590
1107248,2026-05-31,0.60,3590
1115804,2026-05-31,0.45,3590
1123677,2026-05-31,0.32,3590
1133092,2026-05-31,2.70,3590
1133707,2026-05-31,2.69,3590
1133117,2026-05-31,2.25,3590
1133124,2026-05-31,2.25,3590
1134392,2026-05-31,2.23,3590
1134424,2026-05-31,1.92,3590
1133176,2026-05-31,1.80,3590
1133258,2026-05-31,1.50,3590
1133143,2026-05-31,1.50,3590
1133090,2026-05-31,1.50,3590
1133404,2026-05-31,1.50,3590
1133414,2026-05-31,1.50,3590
1133739,2026-05-31,1.50,3590
1134455,2026-05-31,1.48,3590
1134266,2026-05-31,1.48,3590
1134437,2026-05-31,1.48,3590
1134483,2026-05-31,1.48,3590
1133440,2026-05-31,1.35,3590
1133088,2026-05-31,1.20,3590
1133259,2026-05-31,1.20,3590
1133403,2026-05-31,1.20,3590
1133381,2026-05-31,1.20,3590
1134442,2026-05-31,1.20,3590
1130127,2026-05-31,1.18,3590
1131167,2026-05-31,1.05,3590
1128946,2026-05-31,1.05,3590
1134440,2026-05-31,1.05,3590
1134413,2026-05-31,1.04,3590
1134410,2026-05-31,1.04,3590
1134439,2026-05-31,0.96,3590
1129905,2026-05-31,0.89,3590
1134441,2026-05-31,0.89,3590
1134443,2026-05-31,0.88,3590
1133170,2026-05-31,0.75,3590
1133161,2026-05-31,0.75,3590
1133260,2026-05-31,0.75,3590
1133134,2026-05-31,0.75,3590
1133102,2026-05-31,0.75,3590
1133912,2026-05-31,0.75,3590
1134400,2026-05-31,0.75,3590
1133716,2026-05-31,0.75,3590
1133863,2026-05-31,0.75,3590
1133943,2026-05-31,0.74,3590
1134263,2026-05-31,0.74,3590
1134203,2026-05-31,0.74,3590
1134426,2026-05-31,0.74,3590
1134428,2026-05-31,0.74,3590
1133264,2026-05-31,0.60,3590
1133265,2026-05-31,0.60,3590
1133855,2026-05-31,0.60,3590
1133719,2026-05-31,0.60,3590
1133797,2026-05-31,0.60,3590
1134225,2026-05-31,0.59,3590
1134265,2026-05-31,0.59,3590
1134430,2026-05-31,0.59,3590
1134402,2026-05-31,0.59,3590
1134425,2026-05-31,0.59,3590
1134434,2026-05-31,0.59,3590
1134486,2026-05-31,0.59,3590
1134487,2026-05-31,0.59,3590
1133144,2026-05-31,0.53,3590
1133182,2026-05-31,0.45,3590
1133409,2026-05-31,0.45,3590
1133413,2026-05-31,0.45,3590
1129007,2026-05-31,0.45,3590
1134421,2026-05-31,0.45,3590
1133721,2026-05-31,0.45,3590
1133860,2026-05-31,0.45,3590
1134386,2026-05-31,0.44,3590
1134399,2026-05-31,0.44,3590
1134395,2026-05-31,0.44,3590
1134436,2026-05-31,0.44,3590
1134387,2026-05-31,0.44,3590
1134432,2026-05-31,0.44,3590
1134414,2026-05-31,0.44,3590
1134388,2026-05-31,0.44,3590
1133890,2026-05-31,0.38,3590
1129248,2026-05-31,0.38,3590
1133266,2026-05-31,0.30,3590
1133268,2026-05-31,0.30,3590
1133267,2026-05-31,0.30,3590
1133944,2026-05-31,0.30,3590
1131720,2026-05-31,0.30,3590
1133150,2026-05-31,0.30,3590
1133269,2026-05-31,0.30,3590
1133270,2026-05-31,0.30,3590
1129211,2026-05-31,0.30,3590
1133859,2026-05-31,0.30,3590
1129872,2026-05-31,0.30,3590
1133486,2026-05-31,0.30,3590
1133798,2026-05-31,0.30,3590
1134209,2026-05-31,0.30,3590
1134241,2026-05-31,0.30,3590
1134389,2026-05-31,0.30,3590
1134396,2026-05-31,0.30,3590
1134397,2026-05-31,0.30,3590
1134429,2026-05-31,0.30,3590
1134401,2026-05-31,0.30,3590
1134431,2026-05-31,0.30,3590
1134488,2026-05-31,0.29,3590
1131871,2026-05-31,0.23,3590
1131540,2026-05-31,0.15,3590
1133799,2026-05-31,0.15,3590
1133271,2026-05-31,0.15,3590
1130297,2026-05-31,0.15,3590
1133408,2026-05-31,0.15,3590
1129149,2026-05-31,0.15,3590
1133410,2026-05-31,0.15,3590
1133411,2026-05-31,0.15,3590
1133466,2026-05-31,0.15,3590
1133787,2026-05-31,0.15,3590
1134403,2026-05-31,0.15,3590
1133800,2026-05-31,0.12,3590
1133240,2026-05-31,0.08,3590
1133272,2026-05-31,0.08,3590
1133239,2026-05-31,0.08,3590
1130570,2026-05-31,0.08,3590
207979,2026-05-31,0.03,3590
1062420,2026-05-31,0.29,3267
1037453,2026-05-31,0.08,3267
1131209,2026-05-31,3.87,3267
1133103,2026-05-31,3.64,3267
1133099,2026-05-31,3.28,3267
1132242,2026-05-31,3.09,3267
1131865,2026-05-31,3.05,3267
1131302,2026-05-31,2.92,3267
1130447,2026-05-31,2.89,3267
1132837,2026-05-31,2.86,3267
1133115,2026-05-31,2.86,3267
1130978,2026-05-31,2.34,3267
1133983,2026-05-31,2.13,3267
1134250,2026-05-31,2.11,3267
1132177,2026-05-31,2.01,3267
1132857,2026-05-31,2.00,3267
1131816,2026-05-31,1.89,3267
1132203,2026-05-31,1.87,3267
1130679,2026-05-31,1.76,3267
1132952,2026-05-31,1.72,3267
1132858,2026-05-31,1.70,3267
1134392,2026-05-31,1.66,3267
1133898,2026-05-31,1.59,3267
1133104,2026-05-31,1.57,3267
1134282,2026-05-31,1.48,3267
1130905,2026-05-31,1.46,3267
1132462,2026-05-31,1.45,3267
1131673,2026-05-31,1.45,3267
1132222,2026-05-31,1.44,3267
1132508,2026-05-31,1.44,3267
1133100,2026-05-31,1.43,3267
1133119,2026-05-31,1.35,3267
1133355,2026-05-31,1.34,3267
1132179,2026-05-31,1.29,3267
1132463,2026-05-31,1.29,3267
1133382,2026-05-31,1.21,3267
1133984,2026-05-31,1.16,3267
1132223,2026-05-31,1.15,3267
1132224,2026-05-31,1.15,3267
1133112,2026-05-31,1.13,3267
1130048,2026-05-31,1.04,3267
1132287,2026-05-31,1.01,3267
1132456,2026-05-31,1.00,3267
1132958,2026-05-31,1.00,3267
1133217,2026-05-31,1.00,3267
1131305,2026-05-31,0.91,3267
1132225,2026-05-31,0.86,3267
1132226,2026-05-31,0.86,3267
1132227,2026-05-31,0.86,3267
1133114,2026-05-31,0.85,3267
1133116,2026-05-31,0.85,3267
1131676,2026-05-31,0.73,3267
1131675,2026-05-31,0.73,3267
1132071,2026-05-31,0.72,3267
1132072,2026-05-31,0.72,3267
1132434,2026-05-31,0.72,3267
1132228,2026-05-31,0.72,3267
1132807,2026-05-31,0.71,3267
1130736,2026-05-31,0.59,3267
1130913,2026-05-31,0.59,3267
1130975,2026-05-31,0.58,3267
1132229,2026-05-31,0.57,3267
1132495,2026-05-31,0.57,3267
1132230,2026-05-31,0.57,3267
1132168,2026-05-31,0.57,3267
1132862,2026-05-31,0.43,3267
1132231,2026-05-31,0.43,3267
1133110,2026-05-31,0.36,3267
1130452,2026-05-31,0.31,3267
1134286,2026-05-31,0.29,3267
1130708,2026-05-31,0.29,3267
1132290,2026-05-31,0.29,3267
1133438,2026-05-31,0.29,3267
1133434,2026-05-31,0.29,3267
1132232,2026-05-31,0.29,3267
1133543,2026-05-31,0.29,3267
1132454,2026-05-31,0.28,3267
1131335,2026-05-31,0.22,3267
1132213,2026-05-31,0.22,3267
1133452,2026-05-31,0.22,3267
1132721,2026-05-31,0.15,3267
1132852,2026-05-31,0.15,3267
1132805,2026-05-31,0.14,3267
1132233,2026-05-31,0.14,3267
1133111,2026-05-31,0.14,3267
1132859,2026-05-31,0.07,3267
1131158,2026-05-31,0.00,3267
1056566,2026-05-31,0.06,2637
1134222,2026-05-31,2.33,2637
1133102,2026-05-31,1.57,2637
1133169,2026-05-31,1.57,2637
1133961,2026-05-31,1.57,2637
1133928,2026-05-31,1.56,2637
1134203,2026-05-31,1.55,2637
1134333,2026-05-31,1.55,2637
1134399,2026-05-31,1.55,2637
1134424,2026-05-31,1.55,2637
1134502,2026-05-31,1.55,2637
1134212,2026-05-31,1.24,2637
1133170,2026-05-31,1.10,2637
1134462,2026-05-31,1.08,2637
1130127,2026-05-31,1.08,2637
1130089,2026-05-31,0.94,2637
1132161,2026-05-31,0.94,2637
1133868,2026-05-31,0.94,2637
1134253,2026-05-31,0.93,2637
1134254,2026-05-31,0.93,2637
1133705,2026-05-31,0.78,2637
1133927,2026-05-31,0.78,2637
1134255,2026-05-31,0.78,2637
1134256,2026-05-31,0.78,2637
1134225,2026-05-31,0.78,2637
1134453,2026-05-31,0.78,2637
1134410,2026-05-31,0.77,2637
1129431,2026-05-31,0.62,2637
1132557,2026-05-31,0.39,2637
1131167,2026-05-31,0.24,2637
1130570,2026-05-31,0.24,2637
1131871,2026-05-31,0.24,2637
1128744,2026-05-31,0.24,2637
1130215,2026-05-31,0.24,2637
1130143,2026-05-31,0.24,2637
1133430,2026-05-31,0.24,2637
1131867,2026-05-31,0.16,2637
1131834,2026-05-31,0.16,2637
1129353,2026-05-31,0.13,2637
1133719,2026-05-31,3.91,2637
1133710,2026-05-31,2.35,2637
1133735,2026-05-31,2.34,2637
1133440,2026-05-31,2.20,2637
1133161,2026-05-31,1.57,2637
1134218,2026-05-31,1.55,2637
1133707,2026-05-31,1.41,2637
1133828,2026-05-31,1.40,2637
1134415,2026-05-31,1.24,2637
1133234,2026-05-31,1.10,2637
1133726,2026-05-31,1.10,2637
1133826,2026-05-31,0.94,2637
1133178,2026-05-31,0.94,2637
1133216,2026-05-31,0.94,2637
1133794,2026-05-31,0.94,2637
1133235,2026-05-31,0.79,2637
1133822,2026-05-31,0.79,2637
1134542,2026-05-31,0.78,2637
1133937,2026-05-31,0.78,2637
1133947,2026-05-31,0.78,2637
1134245,2026-05-31,0.78,2637
1134451,2026-05-31,0.78,2637
1134426,2026-05-31,0.77,2637
1134242,2026-05-31,0.77,2637
1134318,2026-05-31,0.77,2637
1133221,2026-05-31,0.63,2637
1133237,2026-05-31,0.63,2637
1133248,2026-05-31,0.63,2637
1133150,2026-05-31,0.63,2637
1133238,2026-05-31,0.63,2637
1133949,2026-05-31,0.63,2637
1133771,2026-05-31,0.63,2637
1133955,2026-05-31,0.62,2637
1134543,2026-05-31,0.62,2637
1134246,2026-05-31,0.62,2637
1134505,2026-05-31,0.62,2637
1134544,2026-05-31,0.62,2637
1134545,2026-05-31,0.62,2637
1134506,2026-05-31,0.62,2637
1134536,2026-05-31,0.62,2637
1134479,2026-05-31,0.62,2637
1134519,2026-05-31,0.62,2637
1134537,2026-05-31,0.62,2637
1133824,2026-05-31,0.58,2637
1133250,2026-05-31,0.55,2637
1133246,2026-05-31,0.55,2637
1134482,2026-05-31,0.54,2637
1133239,2026-05-31,0.53,2637
1133249,2026-05-31,0.49,2637
1133948,2026-05-31,0.47,2637
1133954,2026-05-31,0.47,2637
1134490,2026-05-31,0.46,2637
1129161,2026-05-31,0.39,2637
1131540,2026-05-31,0.31,2637
1133247,2026-05-31,0.31,2637
1128727,2026-05-31,0.31,2637
1133229,2026-05-31,0.31,2637
1133765,2026-05-31,0.31,2637
1133808,2026-05-31,0.31,2637
1133951,2026-05-31,0.31,2637
1133952,2026-05-31,0.31,2637
1134247,2026-05-31,0.31,2637
1134393,2026-05-31,0.31,2637
1134538,2026-05-31,0.31,2637
1134248,2026-05-31,0.31,2637
1134539,2026-05-31,0.31,2637
1134540,2026-05-31,0.31,2637
1134496,2026-05-31,0.31,2637
1134520,2026-05-31,0.31,2637
1134541,2026-05-31,0.31,2637
1133231,2026-05-31,0.24,2637
1133232,2026-05-31,0.24,2637
1131610,2026-05-31,0.24,2637
1133244,2026-05-31,0.24,2637
1133233,2026-05-31,0.24,2637
1130556,2026-05-31,0.24,2637
1133953,2026-05-31,0.19,2637
1130735,2026-05-31,0.16,2637
1133508,2026-05-31,0.16,2637
1133956,2026-05-31,0.16,2637
1133875,2026-05-31,0.16,2637
1129872,2026-05-31,0.08,2637
1133243,2026-05-31,0.05,2637
1133869,2026-05-31,3.09,2637
1132314,2026-05-31,2.22,2637
1134455,2026-05-31,1.76,2637
1133091,2026-05-31,1.57,2637
1131770,2026-05-31,1.57,2637
1132216,2026-05-31,1.56,2637
1129364,2026-05-31,1.21,2637
1129450,2026-05-31,0.94,2637
1132092,2026-05-31,0.66,2637
1129399,2026-05-31,0.52,2637
1131559,2026-05-31,0.44,2637
1133730,2026-05-31,0.16,2637
1129508,2026-05-31,0.14,2637
1128716,2026-05-31,0.08,2637
1131720,2026-05-31,0.08,2637
1129007,2026-05-31,0.01,2637
1130514,2026-05-31,4.19,7925
1127510,2026-05-31,2.24,7925
1122173,2026-05-31,1.76,7925
1100612,2026-05-31,1.53,7925
1129851,2026-05-31,1.51,7925
1129852,2026-05-31,1.28,7925
1129822,2026-05-31,0.89,7925
1132771,2026-05-31,0.70,7925
1130388,2026-05-31,0.62,7925
1130263,2026-05-31,0.61,7925
1130397,2026-05-31,0.56,7925
1130032,2026-05-31,0.53,7925
1129185,2026-05-31,0.48,7925
1134204,2026-05-31,0.47,7925
1129850,2026-05-31,0.46,7925
1123705,2026-05-31,0.46,7925
1126566,2026-05-31,0.45,7925
1132648,2026-05-31,0.42,7925
1126565,2026-05-31,0.40,7925
1127041,2026-05-31,0.34,7925
1131327,2026-05-31,0.25,7925
1131908,2026-05-31,0.24,7925
1129849,2026-05-31,0.22,7925
1130017,2026-05-31,0.17,7925
1126785,2026-05-31,0.17,7925
1129571,2026-05-31,0.12,7925
1132649,2026-05-31,0.12,7925
1130395,2026-05-31,0.08,7925
1126937,2026-05-31,0.06,7925
1130393,2026-05-31,0.05,7925
1131585,2026-05-31,0.02,7925
1124637,2026-05-31,0.01,7925
1130398,2026-05-31,0.01,7925
1130396,2026-05-31,0.01,7925
1108251,2026-05-31,0.00,7925
1127225,2026-05-31,4.56,7925
1132077,2026-05-31,2.45,7925
1126009,2026-05-31,2.34,7925
1124503,2026-05-31,1.96,7925
1131322,2026-05-31,1.50,7925
1124911,2026-05-31,1.43,7925
1115543,2026-05-31,1.41,7925
1124426,2026-05-31,1.28,7925
1133515,2026-05-31,1.23,7925
1134237,2026-05-31,1.18,7925
1127240,2026-05-31,0.95,7925
1128853,2026-05-31,0.94,7925
1115953,2026-05-31,0.94,7925
1128938,2026-05-31,0.93,7925
1130343,2026-05-31,0.93,7925
1129328,2026-05-31,0.93,7925
1123676,2026-05-31,0.89,7925
1121563,2026-05-31,0.89,7925
1119543,2026-05-31,0.88,7925
1127202,2026-05-31,0.86,7925
1126564,2026-05-31,0.86,7925
1125287,2026-05-31,0.83,7925
1134385,2026-05-31,0.79,7925
1129004,2026-05-31,0.78,7925
1134427,2026-05-31,0.71,7925
1123424,2026-05-31,0.67,7925
1134500,2026-05-31,0.63,7925
1134499,2026-05-31,0.63,7925
1118393,2026-05-31,0.63,7925
1128025,2026-05-31,0.62,7925
1075722,2026-05-31,0.60,7925
1124854,2026-05-31,0.59,7925
1124030,2026-05-31,0.58,7925
1133437,2026-05-31,0.56,7925
1131323,2026-05-31,0.55,7925
1121209,2026-05-31,0.55,7925
1115449,2026-05-31,0.55,7925
1119626,2026-05-31,0.53,7925
1123895,2026-05-31,0.53,7925
1133160,2026-05-31,0.52,7925
1122966,2026-05-31,0.52,7925
1109289,2026-05-31,0.52,7925
1102062,2026-05-31,0.50,7925
1123405,2026-05-31,0.48,7925
1124895,2026-05-31,0.48,7925
1117542,2026-05-31,0.47,7925
1133105,2026-05-31,0.45,7925
1121839,2026-05-31,0.42,7925
1085743,2026-05-31,0.42,7925
1118607,2026-05-31,0.39,7925
1120770,2026-05-31,0.39,7925
1125643,2026-05-31,0.39,7925
1126629,2026-05-31,0.39,7925
1128444,2026-05-31,0.39,7925
1133714,2026-05-31,0.39,7925
1121569,2026-05-31,0.38,7925
1112995,2026-05-31,0.36,7925
1120390,2026-05-31,0.35,7925
1113572,2026-05-31,0.33,7925
1116143,2026-05-31,0.32,7925
1114973,2026-05-31,0.31,7925
1121526,2026-05-31,0.31,7925
1119978,2026-05-31,0.31,7925
1119355,2026-05-31,0.31,7925
1124518,2026-05-31,0.31,7925
1125387,2026-05-31,0.31,7925
1124660,2026-05-31,0.31,7925
1128333,2026-05-31,0.31,7925
1133017,2026-05-31,0.31,7925
1128203,2026-05-31,0.31,7925
1130785,2026-05-31,0.29,7925
1117953,2026-05-31,0.28,7925
1122197,2026-05-31,0.28,7925
1130544,2026-05-31,0.28,7925
1130301,2026-05-31,0.28,7925
1129003,2026-05-31,0.27,7925
1120742,2026-05-31,0.25,7925
1132668,2026-05-31,0.25,7925
1114940,2026-05-31,0.25,7925
1131171,2026-05-31,0.25,7925
1087122,2026-05-31,0.24,7925
1116521,2026-05-31,0.24,7925
1124149,2026-05-31,0.24,7925
1117952,2026-05-31,0.23,7925
1128151,2026-05-31,0.23,7925
1132501,2026-05-31,0.23,7925
1124008,2026-05-31,0.23,7925
1133281,2026-05-31,0.23,7925
1128331,2026-05-31,0.23,7925
1132588,2026-05-31,0.23,7925
1122631,2026-05-31,0.22,7925
1117623,2026-05-31,0.20,7925
1121047,2026-05-31,0.17,7925
1116803,2026-05-31,0.16,7925
1064710,2026-05-31,0.16,7925
1126938,2026-05-31,0.16,7925
1120510,2026-05-31,0.16,7925
1123726,2026-05-31,0.16,7925
1116979,2026-05-31,0.16,7925
1121061,2026-05-31,0.16,7925
1117475,2026-05-31,0.16,7925
1127745,2026-05-31,0.16,7925
1128248,2026-05-31,0.16,7925
1117140,2026-05-31,0.16,7925
1128057,2026-05-31,0.16,7925
1133032,2026-05-31,0.16,7925
1118316,2026-05-31,0.16,7925
1121929,2026-05-31,0.15,7925
1129444,2026-05-31,0.15,7925
1127805,2026-05-31,0.15,7925
1121568,2026-05-31,0.14,7925
1057143,2026-05-31,0.13,7925
1120583,2026-05-31,0.13,7925
1132860,2026-05-31,0.11,7925
1122196,2026-05-31,0.10,7925
1124472,2026-05-31,0.09,7925
1115118,2026-05-31,0.09,7925
1109615,2026-05-31,0.09,7925
1132610,2026-05-31,0.08,7925
1123147,2026-05-31,0.08,7925
1068686,2026-05-31,0.08,7925
1118853,2026-05-31,0.08,7925
1108455,2026-05-31,0.08,7925
1127744,2026-05-31,0.08,7925
1132815,2026-05-31,0.08,7925
1128007,2026-05-31,0.08,7925
1130334,2026-05-31,0.08,7925
1102432,2026-05-31,0.08,7925
1119324,2026-05-31,0.05,7925
1123098,2026-05-31,0.05,7925
1068002,2026-05-31,0.05,7925
1123292,2026-05-31,0.03,7925
1116498,2026-05-31,0.03,7925
1124600,2026-05-31,0.03,7925
1115542,2026-05-31,0.03,7925
1118037,2026-05-31,0.03,7925
1119977,2026-05-31,0.02,7925
1119046,2026-05-31,0.02,7925
1122782,2026-05-31,0.02,7925
1126231,2026-05-31,0.02,7925
1119292,2026-05-31,0.01,7925
1058260,2026-05-31,0.01,7925
1120423,2026-05-31,0.01,7925
1107951,2026-05-31,0.00,7925
1116218,2026-05-31,0.00,7925
1120204,2026-05-31,0.00,7925
1117765,2026-05-31,0.00,7925
1119419,2026-05-31,0.00,7925
1010880,2026-05-31,0.00,7925
1119648,2026-05-31,0.00,7925
1125898,2026-05-31,0.00,7925
1130063,2026-05-31,3.11,7925
1130065,2026-05-31,2.80,7925
1124415,2026-05-31,1.49,7925
1124414,2026-05-31,0.61,7925
1124413,2026-05-31,0.01,7925
1133136,2026-05-31,0.89,7925
1133103,2026-05-31,0.89,7925
1133349,2026-05-31,0.77,7925
1133452,2026-05-31,0.60,7925
1133195,2026-05-31,0.59,7925
1132466,2026-05-31,0.37,7925
1132290,2026-05-31,0.19,7925
1132475,2026-05-31,0.15,7925
1130452,2026-05-31,0.01,7925
1108267,2026-05-31,0.16,1999
1040588,2026-05-31,0.05,1999
1055075,2026-05-31,0.05,1999
1100681,2026-05-31,0.02,1999
1132177,2026-05-31,3.23,1999
1132178,2026-05-31,2.56,1999
1132475,2026-05-31,2.48,1999
1132173,2026-05-31,2.26,1999
1132275,2026-05-31,2.25,1999
1133099,2026-05-31,2.24,1999
1133163,2026-05-31,2.12,1999
1132290,2026-05-31,2.10,1999
1132671,2026-05-31,1.80,1999
1132287,2026-05-31,1.65,1999
1132672,2026-05-31,1.65,1999
1131198,2026-05-31,1.60,1999
1130905,2026-05-31,1.53,1999
1131816,2026-05-31,1.52,1999
1132066,2026-05-31,1.51,1999
1132237,2026-05-31,1.50,1999
1132242,2026-05-31,1.50,1999
1132179,2026-05-31,1.50,1999
1132888,2026-05-31,1.49,1999
1132768,2026-05-31,1.42,1999
1133162,2026-05-31,1.27,1999
1131145,2026-05-31,1.22,1999
1131199,2026-05-31,1.22,1999
1132288,2026-05-31,1.20,1999
1132505,2026-05-31,1.20,1999
1132935,2026-05-31,1.20,1999
1132936,2026-05-31,1.13,1999
1133467,2026-05-31,1.12,1999
1131865,2026-05-31,1.06,1999
1132148,2026-05-31,1.05,1999
1132911,2026-05-31,1.05,1999
1132838,2026-05-31,0.98,1999
1132433,2026-05-31,0.98,1999
1132081,2026-05-31,0.90,1999
1133468,2026-05-31,0.89,1999
1130908,2026-05-31,0.77,1999
1132082,2026-05-31,0.75,1999
1132466,2026-05-31,0.75,1999
1132620,2026-05-31,0.75,1999
1132534,2026-05-31,0.75,1999
1132790,2026-05-31,0.75,1999
1132434,2026-05-31,0.60,1999
1133483,2026-05-31,0.60,1999
1132744,2026-05-31,0.53,1999
1132495,2026-05-31,0.53,1999
1133256,2026-05-31,0.52,1999
1131710,2026-05-31,0.46,1999
1132958,2026-05-31,0.45,1999
1132807,2026-05-31,0.45,1999
1133164,2026-05-31,0.45,1999
1133715,2026-05-31,0.37,1999
1130987,2026-05-31,0.31,1999
1131694,2026-05-31,0.30,1999
1132837,2026-05-31,0.30,1999
1133103,2026-05-31,0.30,1999
1133101,2026-05-31,0.30,1999
1133306,2026-05-31,0.30,1999
1133406,2026-05-31,0.30,1999
1130567,2026-05-31,0.23,1999
1132654,2026-05-31,0.15,1999
1133135,2026-05-31,0.15,1999
1133130,2026-05-31,0.08,1999
1132667,2026-05-31,1.19,1999
1131715,2026-05-31,0.91,1999
1132223,2026-05-31,0.90,1999
1132666,2026-05-31,0.90,1999
1132168,2026-05-31,0.90,1999
1133363,2026-05-31,0.89,1999
1132176,2026-05-31,0.75,1999
1132456,2026-05-31,0.75,1999
1132832,2026-05-31,0.75,1999
1132887,2026-05-31,0.75,1999
1132825,2026-05-31,0.74,1999
1132277,2026-05-31,0.60,1999
1132521,2026-05-31,0.60,1999
1132629,2026-05-31,0.60,1999
1132944,2026-05-31,0.60,1999
1132714,2026-05-31,0.60,1999
1129419,2026-05-31,0.47,1999
1132945,2026-05-31,0.45,1999
1133745,2026-05-31,0.45,1999
1132681,2026-05-31,0.45,1999
1132454,2026-05-31,0.45,1999
1132132,2026-05-31,0.42,1999
1132946,2026-05-31,0.37,1999
1133746,2026-05-31,0.37,1999
1132577,2026-05-31,0.30,1999
1132626,2026-05-31,0.30,1999
1132728,2026-05-31,0.30,1999
1132906,2026-05-31,0.30,1999
1133217,2026-05-31,0.30,1999
1133203,2026-05-31,0.30,1999
1132951,2026-05-31,0.30,1999
1133364,2026-05-31,0.30,1999
1132151,2026-05-31,0.22,1999
1132232,2026-05-31,0.22,1999
1132233,2026-05-31,0.22,1999
1131394,2026-05-31,0.15,1999
1131606,2026-05-31,0.15,1999
1133156,2026-05-31,0.15,1999
1133382,2026-05-31,4.20,1999
1133355,2026-05-31,3.12,1999
1132852,2026-05-31,2.34,1999
1132719,2026-05-31,2.04,1999
1132952,2026-05-31,1.25,1999
1133212,2026-05-31,1.17,1999
1132720,2026-05-31,0.61,1999
1132721,2026-05-31,0.31,1999
1130024,2026-05-31,0.31,1999
1128716,2026-05-31,0.05,1999
1129185,2026-05-31,4.86,8241
1127510,2026-05-31,3.63,8241
1100612,2026-05-31,2.66,8241
1094993,2026-05-31,1.01,8241
1122173,2026-05-31,0.77,8241
1129571,2026-05-31,0.77,8241
1130976,2026-05-31,0.40,8241
1133593,2026-05-31,0.33,8241
1131872,2026-05-31,0.32,8241
1129878,2026-05-31,0.32,8241
1129018,2026-05-31,0.30,8241
1120808,2026-05-31,0.27,8241
1120820,2026-05-31,0.24,8241
1130394,2026-05-31,0.23,8241
1120809,2026-05-31,0.22,8241
1120814,2026-05-31,0.16,8241
1120821,2026-05-31,0.16,8241
1122105,2026-05-31,0.16,8241
1120812,2026-05-31,0.16,8241
1132772,2026-05-31,0.16,8241
1130018,2026-05-31,0.16,8241
1130017,2026-05-31,0.16,8241
1132739,2026-05-31,0.16,8241
1130408,2026-05-31,0.16,8241
1131284,2026-05-31,0.16,8241
